id,data_iniSE,casos_est,casos,nivel,pop,receptivo,transmissao,city,temperatura,umidade
126,2023-06,0.0,0.0,1.0,14647.0,0.0,0.0,Triunfo,23.295103571428577,77.48386071428575
127,2023-07,0.0,0.0,1.0,14647.0,0.0,0.0,Triunfo,23.61598857142858,68.66090857142856
128,2023-08,0.0,0.0,1.0,14647.0,0.0,0.0,Triunfo,25.47233928571428,60.24680714285712
129,2023-09,0.0,0.0,1.0,14647.0,0.0,0.0,Triunfo,26.208982142857124,56.74703928571427
130,2023-10,0.0,0.0,1.0,14647.0,0.0,0.0,Triunfo,28.07601714285717,49.01236857142858
131,2023-11,0.0,0.0,1.0,14647.0,0.0,0.0,Triunfo,28.64429285714285,49.0269392857143
132,2023-12,0.2,0.2,1.0,14647.0,0.0,0.0,Triunfo,27.89277285714286,57.54501952380953
0,2012-12,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,22.0,88.0
1,2013-01,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,25.25012012142855,61.07719763571428
2,2013-02,0.75,0.75,1.0,247032.0,0.25,0.0,Novo_Hamburgo,25.267167857142823,67.72126100000003
3,2013-03,1.2,1.2,1.0,247032.0,0.4,0.0,Novo_Hamburgo,22.13514425714288,71.41398534285713
4,2013-04,0.5,0.5,1.0,247032.0,0.0,0.0,Novo_Hamburgo,19.90715007142857,73.32076296428572
5,2013-05,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.576901705357148,84.79669566964284
6,2013-06,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.75,68.33333333333333
7,2013-07,0.5,0.5,1.0,247032.0,0.0,0.0,Novo_Hamburgo,15.541647217857124,79.97297089285712
8,2013-08,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,14.76382207142855,81.76111864285713
9,2013-09,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,19.23346462857142,78.09651997142856
10,2013-10,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,21.913229107142875,75.0196797142857
11,2013-11,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,25.516806210714275,66.80982095714285
12,2013-12,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,31.0388888,38.33888906666667
13,2014-01,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,26.25,25.3333333333333
14,2014-02,0.5,0.5,1.0,247032.0,0.25,0.0,Novo_Hamburgo,28.333333,44.333334
15,2014-03,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,23.424547764285723,65.32496982142857
16,2014-04,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,19.406373714285724,81.28791774999999
17,2014-05,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,15.458432928571453,89.0645837142857
18,2014-06,0.2,0.2,1.0,247032.0,0.0,0.0,Novo_Hamburgo,14.41154807142854,91.93544274285712
19,2014-07,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,14.1904502857143,87.04370596428572
20,2014-08,0.2,0.2,1.0,247032.0,0.0,0.0,Novo_Hamburgo,15.110148114285716,81.93842254285714
21,2014-09,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,18.46170239285715,81.54378989285718
22,2014-10,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,21.901879464285727,78.00723878571426
23,2014-11,0.2,0.2,1.0,247032.0,0.2,0.0,Novo_Hamburgo,23.80952311428572,71.30548719999999
24,2014-12,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,24.69922874999997,75.09590128571428
25,2015-01,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,26.07429478571428,76.17060367857142
26,2015-02,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,25.066216428571423,78.0694615357143
27,2015-03,1.2,1.2,1.0,247032.0,0.4,0.0,Novo_Hamburgo,24.194580399999985,75.22948405714286
28,2015-04,1.5,1.5,1.0,247032.0,0.0,0.0,Novo_Hamburgo,20.695674642857124,80.36479896428573
29,2015-05,0.6,0.6,1.0,247032.0,0.0,0.0,Novo_Hamburgo,18.01926105714286,84.94237874285714
30,2015-06,1.0,1.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,15.019079571428572,84.4216349642857
31,2015-07,0.5,0.5,1.0,247032.0,0.0,0.0,Novo_Hamburgo,15.976923249999976,90.8484623214286
32,2015-08,0.4,0.4,1.0,247032.0,0.0,0.0,Novo_Hamburgo,19.903550628571416,77.71856562857143
33,2015-09,0.5,0.5,1.0,247032.0,0.25,0.0,Novo_Hamburgo,17.687134309523824,82.97714689285712
34,2015-10,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,19.44080999999997,82.57717328571428
35,2015-11,1.4,1.4,1.0,247032.0,0.4,0.0,Novo_Hamburgo,21.7846760345238,78.94803207619046
36,2015-12,0.75,0.75,1.0,247032.0,0.5,0.0,Novo_Hamburgo,22.117628738095224,90.22579016666668
37,2016-01,3.0,3.0,1.0,247032.0,0.8,0.2,Novo_Hamburgo,23.03797225714286,86.98551931428571
38,2016-02,8.75,8.75,1.75,247032.0,0.75,0.25,Novo_Hamburgo,23.35810371428573,87.70058449999998
39,2016-03,10.25,10.25,2.0,247032.0,1.0,0.0,Novo_Hamburgo,20.59909839285717,88.75995285714285
40,2016-04,9.5,9.5,2.5,247032.0,0.5,0.0,Novo_Hamburgo,19.5331970063492,84.87506233333333
41,2016-05,1.8,1.8,1.0,247032.0,0.0,0.0,Novo_Hamburgo,12.464369757142858,89.81690757142857
42,2016-06,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,8.855998086309535,90.74206338095236
43,2016-07,0.6,0.6,1.0,247032.0,0.0,0.0,Novo_Hamburgo,11.953545728571434,87.6714822857143
44,2016-08,1.0,1.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.28736426785715,87.62628714285714
45,2016-09,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.617226934523824,84.33766333333332
46,2016-10,1.4,1.4,1.0,247032.0,0.2,0.0,Novo_Hamburgo,17.173116971428563,84.17397925714288
47,2016-11,1.75,1.75,1.0,247032.0,0.25,0.0,Novo_Hamburgo,18.64189211309525,80.38911265476193
48,2016-12,3.0,3.0,1.25,247032.0,0.75,0.0,Novo_Hamburgo,22.462463728571425,79.70171100119049
49,2017-01,2.4,2.4,2.0,247032.0,1.0,0.0,Novo_Hamburgo,23.805268485714283,81.07050480000001
50,2017-02,1.0,1.0,1.75,247032.0,0.75,0.0,Novo_Hamburgo,23.752664785714277,84.67978767857142
51,2017-03,0.75,0.75,1.0,247032.0,0.25,0.0,Novo_Hamburgo,19.6888700357143,89.07058333333333
52,2017-04,0.6,0.6,1.0,247032.0,0.2,0.0,Novo_Hamburgo,17.45500888571428,88.64889485714286
53,2017-05,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,16.196350785714273,93.24398921428572
54,2017-06,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,12.736694642857149,92.89495785714286
55,2017-07,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,11.466666685714287,91.99523805714284
56,2017-08,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.309523785714276,92.19642857142858
57,2017-09,0.75,0.75,1.0,247032.0,0.0,0.0,Novo_Hamburgo,17.9235294,86.5176468
58,2017-10,0.2,0.2,1.0,247032.0,0.0,0.0,Novo_Hamburgo,17.05,86.5176468
59,2017-11,0.5,0.5,1.0,247032.0,0.5,0.0,Novo_Hamburgo,23.631579,72.241335
60,2017-12,0.6,0.6,1.0,247032.0,0.2,0.0,Novo_Hamburgo,21.1844527142857,88.57407517142858
61,2018-01,1.0,1.0,1.5,247032.0,0.75,0.0,Novo_Hamburgo,21.70993110714285,87.8734377142857
62,2018-02,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,21.621271928571424,86.69146835714285
63,2018-03,0.75,0.75,1.0,247032.0,0.5,0.0,Novo_Hamburgo,20.092857178571425,89.87092139285716
64,2018-04,0.2,0.2,1.0,247032.0,0.2,0.0,Novo_Hamburgo,20.948084485714304,90.14939902857142
65,2018-05,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,15.349498624999992,87.40797621428574
66,2018-06,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,10.769557839285737,92.22407232142858
67,2018-07,0.4,0.4,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.82674542857142,87.95891328571432
68,2018-08,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,12.177067732142874,88.78363492857142
69,2018-09,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,17.07412445714284,89.8022932
70,2018-10,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,19.444920285714275,82.10488275
71,2018-11,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,19.11437074999997,89.21539957142858
72,2018-12,0.6,0.6,1.0,247032.0,0.4,0.0,Novo_Hamburgo,23.31671314285716,78.54186171428569
73,2019-01,1.0,1.0,1.25,247032.0,0.75,0.0,Novo_Hamburgo,26.451378571428577,78.66913321428572
74,2019-02,1.25,1.25,1.75,247032.0,0.75,0.0,Novo_Hamburgo,21.91622807142855,85.74788271428571
75,2019-03,0.4,0.4,1.0,247032.0,0.2,0.0,Novo_Hamburgo,20.11891157142858,90.8262382
76,2019-04,2.0,2.0,1.0,247032.0,0.5,0.0,Novo_Hamburgo,19.0269735357143,94.06800471428568
77,2019-05,1.25,1.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,17.2328007857143,96.03149875
78,2019-06,2.0,2.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,14.04125311428572,92.66306757142856
79,2019-07,0.75,0.75,1.0,247032.0,0.0,0.0,Novo_Hamburgo,11.415376953571412,95.15315110714286
80,2019-08,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,12.359523803571426,90.9606036785714
81,2019-09,0.2,0.2,1.0,247032.0,0.0,0.0,Novo_Hamburgo,14.81142862857142,92.26120511428572
82,2019-10,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,18.3618623214286,91.53821757142856
83,2019-11,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,19.491751750000024,90.15849767857142
84,2019-12,0.8,0.8,1.0,247032.0,0.4,0.0,Novo_Hamburgo,21.585563857142866,80.82220634761907
85,2020-01,1.25,1.25,1.5,247032.0,1.0,0.0,Novo_Hamburgo,26.2329339642857,69.53600717857142
86,2020-02,0.75,0.75,1.25,247032.0,0.5,0.0,Novo_Hamburgo,22.376553000000023,79.42937335714285
87,2020-03,0.6,0.6,1.0,247032.0,0.4,0.0,Novo_Hamburgo,23.813064542857138,72.75490508571428
88,2020-04,1.75,1.75,1.0,247032.0,0.0,0.0,Novo_Hamburgo,20.369909250000024,69.05356992857145
89,2020-05,1.6,1.6,1.0,247032.0,0.0,0.0,Novo_Hamburgo,16.55201631428572,75.68256602857142
90,2020-06,0.75,0.75,1.0,247032.0,0.0,0.0,Novo_Hamburgo,15.73087617857145,80.85473107142857
91,2020-07,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,14.475870392857123,78.89812067857143
92,2020-08,0.2,0.2,1.0,247032.0,0.0,0.0,Novo_Hamburgo,16.12616194285714,77.03365311428571
93,2020-09,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,17.965418071428576,81.33677057142857
94,2020-10,0.75,0.75,1.0,247032.0,0.0,0.0,Novo_Hamburgo,20.248942303571447,74.4481455
95,2020-11,0.4,0.4,1.0,247032.0,0.0,0.0,Novo_Hamburgo,22.241240273809524,70.40511716071428
96,2020-12,0.25,0.25,1.0,247032.0,0.25,0.0,Novo_Hamburgo,19.91666666666665,70.40511716071428
97,2021-01,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,24.934260125,79.8155996875
98,2021-02,0.75,0.75,1.0,247032.0,0.5,0.0,Novo_Hamburgo,24.6356725,74.360862
99,2021-03,1.75,1.75,1.25,247032.0,0.75,0.0,Novo_Hamburgo,23.0810124375,84.4765099375
100,2021-04,2.5,2.5,1.0,247032.0,0.25,0.0,Novo_Hamburgo,21.781237750000003,78.86663333333334
101,2021-05,0.8,0.8,1.0,247032.0,0.0,0.0,Novo_Hamburgo,8.5454545,77.46519
102,2021-06,0.25,0.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.548103029761874,86.1196553452381
103,2021-07,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,13.637947453571424,78.99482889285716
104,2021-08,0.4,0.4,1.0,247032.0,0.0,0.0,Novo_Hamburgo,17.260340371428576,81.14851840000003
105,2021-09,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,18.63229014285715,78.85299892857145
106,2021-10,0.2,0.2,1.0,247032.0,0.0,0.0,Novo_Hamburgo,22.172703930952373,72.50067381785712
107,2021-11,0.5,0.5,1.0,247032.0,0.25,0.0,Novo_Hamburgo,22.387756321428576,67.46012139285715
108,2021-12,0.0,0.0,1.0,247032.0,0.0,0.0,Novo_Hamburgo,24.6935782142857,70.1941993214286
109,2022-01,0.4,0.4,1.0,247032.0,0.4,0.0,Novo_Hamburgo,26.79517960000002,73.16028262857142
110,2022-02,11.75,11.75,1.5,247032.0,0.75,0.5,Novo_Hamburgo,25.32948564285715,72.85553614285716
111,2022-03,359.75,359.75,3.75,247032.0,0.5,1.0,Novo_Hamburgo,22.004021642857147,78.91731414285715
112,2022-04,899.25,899.25,4.0,247032.0,0.25,1.0,Novo_Hamburgo,20.07550117857142,82.05869996428572
113,2022-05,554.6,554.6,4.0,247032.0,0.0,0.0,Novo_Hamburgo,15.17329362857144,86.81066205714285
114,2022-06,87.0,87.0,4.0,247032.0,0.0,0.0,Novo_Hamburgo,13.484719571428574,86.41365275
115,2022-07,31.6,31.6,4.0,247032.0,0.0,0.0,Novo_Hamburgo,15.925604342857122,86.83658637142855
116,2022-08,5.75,5.75,1.0,247032.0,0.0,0.0,Novo_Hamburgo,14.896626892857151,78.95135164285715
117,2022-09,5.25,5.25,1.0,247032.0,0.0,0.0,Novo_Hamburgo,16.47619482142855,77.99207100000002
118,2022-10,5.4,5.4,1.0,247032.0,0.2,0.0,Novo_Hamburgo,18.98440622857144,72.54812191428572
119,2022-11,5.0,5.0,1.25,247032.0,0.75,0.0,Novo_Hamburgo,21.93035707142855,75.42092042857145
120,2022-12,1.5,1.5,1.25,247032.0,0.5,0.0,Novo_Hamburgo,23.252775196428573,75.21163719642857
121,2023-01,8.4,8.4,2.2,247032.0,1.0,0.4,Novo_Hamburgo,25.27669168571428,74.74490637142858
122,2023-02,17.5,17.5,3.0,241306.0,1.0,0.25,Novo_Hamburgo,23.294514119450803,80.41826944883712
123,2023-03,134.5,134.5,4.0,241306.0,1.0,1.0,Novo_Hamburgo,23.840023011775376,82.76153022554348
124,2023-04,279.8,279.8,4.0,241306.0,0.4,0.8,Novo_Hamburgo,20.63327066153846,77.21625783104396
125,2023-05,262.75,262.75,4.0,241306.0,0.0,0.25,Novo_Hamburgo,16.52558361773455,86.54485780334667
126,2023-06,80.5,80.5,4.0,241306.0,0.0,0.0,Novo_Hamburgo,15.1521607142857,83.44578928571428
127,2023-07,30.4,30.4,4.0,241306.0,0.0,0.0,Novo_Hamburgo,15.03436285714286,85.19988571428573
128,2023-08,17.25,17.25,4.0,241306.0,0.0,0.0,Novo_Hamburgo,15.5006142857143,77.53394285714285
129,2023-09,8.0,8.0,1.75,241306.0,0.25,0.0,Novo_Hamburgo,17.862249999999978,86.19323214285714
130,2023-10,6.0,6.0,1.0,241306.0,0.2,0.0,Novo_Hamburgo,17.84498285714286,84.08230285714286
131,2023-11,12.75,12.75,2.5,241306.0,0.5,0.25,Novo_Hamburgo,21.2510357142857,81.44496428571428
132,2023-12,21.6,21.6,3.6,241306.0,1.0,0.4,Novo_Hamburgo,23.0323919047619,79.63531380952381
0,2012-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,22.0,88.0
1,2013-01,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,25.25012012142855,61.07719763571428
2,2013-02,0.75,0.75,1.0,65721.0,0.25,0.0,Montenegro,25.267167857142823,67.72126100000003
3,2013-03,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,22.13514425714288,71.41398534285713
4,2013-04,0.5,0.5,1.0,65721.0,0.25,0.0,Montenegro,19.90715007142857,73.32076296428572
5,2013-05,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,13.576901705357148,84.79669566964284
6,2013-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,13.75,68.33333333333333
7,2013-07,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,15.541647217857124,79.97297089285712
8,2013-08,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,14.76382207142855,81.76111864285713
9,2013-09,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.23346462857142,78.09651997142856
10,2013-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,21.913229107142875,75.0196797142857
11,2013-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,25.516806210714275,66.80982095714285
12,2013-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,31.0388888,38.33888906666667
13,2014-01,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,26.25,25.3333333333333
14,2014-02,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,28.333333,44.333334
15,2014-03,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,23.424547764285723,65.32496982142857
16,2014-04,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.406373714285724,81.28791774999999
17,2014-05,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,15.458432928571453,89.0645837142857
18,2014-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,14.41154807142854,91.93544274285712
19,2014-07,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,14.1904502857143,87.04370596428572
20,2014-08,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,15.110148114285716,81.93842254285714
21,2014-09,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,18.46170239285715,81.54378989285718
22,2014-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,21.901879464285727,78.00723878571426
23,2014-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,23.80952311428572,71.30548719999999
24,2014-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,24.69922874999997,75.09590128571428
25,2015-01,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,26.07429478571428,76.17060367857142
26,2015-02,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,25.066216428571423,78.0694615357143
27,2015-03,0.4,0.4,1.0,65721.0,0.0,0.0,Montenegro,24.194580399999985,75.22948405714286
28,2015-04,0.75,0.75,1.0,65721.0,0.0,0.0,Montenegro,20.695674642857124,80.36479896428573
29,2015-05,0.2,0.2,1.0,65721.0,0.0,0.0,Montenegro,18.01926105714286,84.94237874285714
30,2015-06,0.5,0.5,1.0,65721.0,0.0,0.0,Montenegro,15.019079571428572,84.4216349642857
31,2015-07,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,15.976923249999976,90.8484623214286
32,2015-08,0.4,0.4,1.0,65721.0,0.0,0.0,Montenegro,19.903550628571416,77.71856562857143
33,2015-09,0.25,0.25,1.0,65721.0,0.0,0.0,Montenegro,17.687134309523824,82.97714689285712
34,2015-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.44080999999997,82.57717328571428
35,2015-11,0.2,0.2,1.0,65721.0,0.2,0.0,Montenegro,21.7846760345238,78.94803207619046
36,2015-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,22.117628738095224,90.22579016666668
37,2016-01,1.2,1.2,1.0,65721.0,0.6,0.0,Montenegro,23.03797225714286,86.98551931428571
38,2016-02,0.25,0.25,1.0,65721.0,0.0,0.0,Montenegro,23.35810371428573,87.70058449999998
39,2016-03,0.75,0.75,1.0,65721.0,0.5,0.0,Montenegro,20.59909839285717,88.75995285714285
40,2016-04,1.25,1.25,1.0,65721.0,0.25,0.25,Montenegro,19.5331970063492,84.87506233333333
41,2016-05,0.4,0.4,1.0,65721.0,0.0,0.0,Montenegro,12.464369757142858,89.81690757142857
42,2016-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,8.855998086309535,90.74206338095236
43,2016-07,0.2,0.2,1.0,65721.0,0.0,0.0,Montenegro,11.953545728571434,87.6714822857143
44,2016-08,0.25,0.25,1.0,65721.0,0.0,0.0,Montenegro,13.28736426785715,87.62628714285714
45,2016-09,0.25,0.25,1.0,65721.0,0.0,0.0,Montenegro,13.617226934523824,84.33766333333332
46,2016-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,17.173116971428563,84.17397925714288
47,2016-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,18.64189211309525,80.38911265476193
48,2016-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,22.462463728571425,79.70171100119049
49,2017-01,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,23.805268485714283,81.07050480000001
50,2017-02,0.25,0.25,1.0,65721.0,0.25,0.0,Montenegro,23.752664785714277,84.67978767857142
51,2017-03,0.25,0.25,1.0,65721.0,0.25,0.0,Montenegro,19.6888700357143,89.07058333333333
52,2017-04,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,17.45500888571428,88.64889485714286
53,2017-05,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,16.196350785714273,93.24398921428572
54,2017-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,12.736694642857149,92.89495785714286
55,2017-07,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,11.466666685714287,91.99523805714284
56,2017-08,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,13.309523785714276,92.19642857142858
57,2017-09,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,17.9235294,86.5176468
58,2017-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,17.05,86.5176468
59,2017-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,23.631579,72.241335
60,2017-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,21.1844527142857,88.57407517142858
61,2018-01,0.25,0.25,1.0,65721.0,0.25,0.0,Montenegro,21.70993110714285,87.8734377142857
62,2018-02,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,21.621271928571424,86.69146835714285
63,2018-03,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,20.092857178571425,89.87092139285716
64,2018-04,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,20.948084485714304,90.14939902857142
65,2018-05,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,15.349498624999992,87.40797621428574
66,2018-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,10.769557839285737,92.22407232142858
67,2018-07,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,13.82674542857142,87.95891328571432
68,2018-08,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,12.177067732142874,88.78363492857142
69,2018-09,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,17.07412445714284,89.8022932
70,2018-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.444920285714275,82.10488275
71,2018-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.11437074999997,89.21539957142858
72,2018-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,23.31671314285716,78.54186171428569
73,2019-01,0.5,0.5,1.0,65721.0,0.25,0.0,Montenegro,26.451378571428577,78.66913321428572
74,2019-02,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,21.91622807142855,85.74788271428571
75,2019-03,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,20.11891157142858,90.8262382
76,2019-04,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.0269735357143,94.06800471428568
77,2019-05,0.25,0.25,1.0,65721.0,0.0,0.0,Montenegro,17.2328007857143,96.03149875
78,2019-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,14.04125311428572,92.66306757142856
79,2019-07,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,11.415376953571412,95.15315110714286
80,2019-08,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,12.359523803571426,90.9606036785714
81,2019-09,0.4,0.4,1.0,65721.0,0.0,0.0,Montenegro,14.81142862857142,92.26120511428572
82,2019-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,18.3618623214286,91.53821757142856
83,2019-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.491751750000024,90.15849767857142
84,2019-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,21.585563857142866,80.82220634761907
85,2020-01,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,26.2329339642857,69.53600717857142
86,2020-02,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,22.376553000000023,79.42937335714285
87,2020-03,0.2,0.2,1.0,65721.0,0.0,0.0,Montenegro,23.813064542857138,72.75490508571428
88,2020-04,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,20.369909250000024,69.05356992857145
89,2020-05,0.2,0.2,1.0,65721.0,0.0,0.0,Montenegro,16.55201631428572,75.68256602857142
90,2020-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,15.73087617857145,80.85473107142857
91,2020-07,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,14.475870392857123,78.89812067857143
92,2020-08,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,16.12616194285714,77.03365311428571
93,2020-09,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,17.965418071428576,81.33677057142857
94,2020-10,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,20.248942303571447,74.4481455
95,2020-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,22.241240273809524,70.40511716071428
96,2020-12,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,19.91666666666665,70.40511716071428
97,2021-01,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,24.934260125,79.8155996875
98,2021-02,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,24.6356725,74.360862
99,2021-03,0.5,0.5,1.0,65721.0,0.5,0.0,Montenegro,23.0810124375,84.4765099375
100,2021-04,0.25,0.25,1.0,65721.0,0.0,0.0,Montenegro,21.781237750000003,78.86663333333334
101,2021-05,0.8,0.8,1.0,65721.0,0.0,0.0,Montenegro,8.5454545,77.46519
102,2021-06,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,13.548103029761874,86.1196553452381
103,2021-07,0.25,0.25,1.0,65721.0,0.0,0.0,Montenegro,13.637947453571424,78.99482889285716
104,2021-08,0.2,0.2,1.0,65721.0,0.0,0.0,Montenegro,17.260340371428576,81.14851840000003
105,2021-09,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,18.63229014285715,78.85299892857145
106,2021-10,0.2,0.2,1.0,65721.0,0.0,0.0,Montenegro,22.172703930952373,72.50067381785712
107,2021-11,0.0,0.0,1.0,65721.0,0.0,0.0,Montenegro,22.387756321428576,67.46012139285715
